"","feature","frequency","rank","docfreq","group"
"49610","therapeutic_work_environment",2,496,2,"all"
"49710","formerly_homeless_combat",2,497,2,"all"
"49810","homeless_combat_veterans",2,498,2,"all"
"49910","new_jersey_head",2,499,2,"all"
"50010","jersey_head_start",2,500,2,"all"
"50110","head_start_organizations",2,501,2,"all"
"50210","start_organizations_serving",2,502,2,"all"
"50310","organizations_serving_young",2,503,2,"all"
"50410","serving_young_children",2,504,2,"all"
"50510","low_moderate_income",2,505,1,"all"
"50610","moderate_income_individuals",2,506,1,"all"
"50710","north_west_region",2,507,1,"all"
"50810","community_based_organization",2,508,2,"all"
"50910","means_whereby_kittens",2,509,2,"all"
"51010","god-given_mechanical_abilities",2,510,2,"all"
"51110","kidz_luv_sports",2,511,2,"all"
"51210","positive_atmosphere_encourage",2,512,2,"all"
"51310","atmosphere_encourage_good",2,513,2,"all"
"51410","encourage_good_sportsmanship",2,514,2,"all"
"51510","independent_nonpartisan_501",2,515,2,"all"
"51610","nonpartisan_501_c",2,516,2,"all"
"51710","3_organization_dedicated",2,517,2,"all"
"51810","improving_educational_experiences",2,518,2,"all"
"51910","across_education_business",2,519,2,"all"
"52010","public_private_sectors",2,520,2,"all"
"52110","foster_collaboration_incentivize",2,521,2,"all"
"52210","collaboration_incentivize_action",2,522,2,"all"
"52310","catalyze_breakthroughs_among",2,523,2,"all"
"52410","breakthroughs_among_educators",2,524,2,"all"
"52510","among_educators_businesses",2,525,2,"all"
"52610","educators_businesses_community",2,526,2,"all"
"52710","businesses_community_leaders",2,527,2,"all"
"52810","self-estem_promotes_science",2,528,2,"all"
"52910","promotes_science_technology",2,529,2,"all"
"53010","haven_adolescent_community",2,530,1,"all"
"53110","strengthen_florida_businesses",2,531,2,"all"
"53210","adolescent_community_respite",2,532,1,"all"
"53310","skill_sets_veterans",2,533,2,"all"
"53410","community_respite_center",2,534,1,"all"
"53510","sets_veterans_bring",2,535,2,"all"
"53610","terminally_ill_homeless",2,536,1,"all"
"53710","skills_promote_sportsmanship",2,537,2,"all"
"53810","promote_sportsmanship_inspire",2,538,2,"all"
"53910","sportsmanship_inspire_respect",2,539,2,"all"
"54010","organization_reaches_across",2,540,2,"all"
"54110","reaches_across_racial",2,541,2,"all"
"54210","bring_people_together",2,542,2,"all"
"54310","people_together_around",2,543,2,"all"
"54410","made_america_great",2,544,2,"all"
"54510","america_great_engages",2,545,2,"all"
"54610","promote_educational_choice",2,546,2,"all"
"54710","ensures_physician_compliance",2,547,2,"all"
"54810","national_standards_within",2,548,2,"all"
"54910","asian_pacific_islander",2,549,2,"all"
"55010","jewish_orthodox_religious",2,550,1,"all"
"55110","orthodox_religious_institutions",2,551,1,"all"
"55210","individual_competitive_shooting",2,552,1,"all"
"55310","bennington_high_school",2,553,1,"all"
"55410","quarter_horse_industry",2,554,1,"all"
"55510","educational_endeavor_within",2,555,2,"all"
"55610","supporting_personal_growth",2,556,2,"all"
"55710","personal_growth_independence",2,557,2,"all"
"55810","ii_supporting_activities",2,558,2,"all"
"55910","leavethe99_inc_exists",2,559,2,"all"
"56010","church_planting_leadership",2,560,2,"all"
"56110","help_enhance_educational",2,561,2,"all"
"56210","enhance_educational_goals",2,562,2,"all"
"56310","big_class's_mission",2,563,2,"all"
"56410","new_orleans_writers",2,564,2,"all"
"56510","orleans_writers_ages",2,565,2,"all"
"56610","writers_ages_6-18",2,566,2,"all"
"56710","communities_big_class",2,567,2,"all"
"56810","big_class_offers",2,568,2,"all"
"56910","free_innovative_programs",2,569,2,"all"
"57010","provide_under-resourced_students",2,570,2,"all"
"57110","help_teachers_get",2,571,2,"all"
"57210","learning_can_happen",2,572,2,"all"
"57310","strong_writing_skills",2,573,2,"all"
"57410","support_native_american",2,574,1,"all"
"57510","native_american_dance",2,575,2,"all"
"57610","american_dance_classes",2,576,2,"all"
"57710","miracle_league_players",2,577,1,"all"
"57810","educational_purposes_within",2,578,2,"all"
"57910","best_prepare_female",2,579,2,"all"
"58010","prepare_female_athletes",2,580,2,"all"
"58110","high_school_collegiate",2,581,2,"all"
"58210","rowyn_helps_families",2,582,2,"all"
"58310","hippocratic_cancer_research",2,583,1,"all"
"58410","implement_new_treatments",2,584,1,"all"
"58510","non-profit_theatre_company",2,585,2,"all"
"58610","t_thomas_fortune",2,586,1,"all"
"58710","african_american_history",2,587,2,"all"
"58810","half_arabian_western",2,588,1,"all"
"58910","arabian_western_pleasure",2,589,1,"all"
"59010","society_inc_new",2,590,1,"all"
"59110","inc_new_york",2,591,1,"all"
"59210","new_york_branch",2,592,1,"all"
"59310","administer_funds_exclusively",2,593,2,"all"
"59410","charitable_purposes_without",2,594,2,"all"
"59510","purposes_without_pecuniary",2,595,2,"all"
"59610","without_pecuniary_profit",2,596,2,"all"
"59710","pecuniary_profit_either",2,597,2,"all"
"59810","profit_either_direct",2,598,2,"all"
"59910","low-income_families_maxcen",2,599,2,"all"
"60010","families_maxcen_housing",2,600,2,"all"
"60110","helping_low-income_families",2,601,2,"all"
"60210","low-income_families_individuals",2,602,2,"all"
"60310","families_individuals_qualify",2,603,2,"all"
"60410","obtain_affordable_mortgage",2,604,2,"all"
"60510","affordable_mortgage_build",2,605,2,"all"
"60610","mortgage_build_assets",2,606,2,"all"
"60710","repair_substandard_homes",2,607,2,"all"
"60810","krome_service_processing",2,608,1,"all"
"60910","service_processing_center",2,609,1,"all"
"61010","public_historical_memorial",2,610,2,"all"
"61110","historical_memorial_library",2,611,2,"all"
"61210","veterans_non-profit's_mission",2,612,2,"all"
"61310","society_inc_texas",2,613,1,"all"
"61410","inc_texas_branch",2,614,1,"all"
"61510","perform_random_acts",2,615,2,"all"
"61610","mountain_view_area",2,616,2,"all"
"61710","church_actively_reaching",2,617,2,"all"
"61810","brooklyn_community_bail",2,618,2,"all"
"61910","community_bail_fund",2,619,2,"all"
"62010","san_francisco_bay",2,620,2,"all"
"62110","provide_tuition_scholarships",2,621,2,"all"
"62210","financially_deprived_students",2,622,2,"all"
"62310","corporation's_specific_purpose",1,623,1,"all"
"62410","supports_affordable_housing",1,624,1,"all"
"62510","affordable_housing_community",1,625,1,"all"
"62610","housing_community_development",1,626,1,"all"
"62710","san_francisco's_economically",1,627,1,"all"
"62810","francisco's_economically_disadvantaged",1,628,1,"all"
"62910","related_community_development",1,629,1,"all"
"63010","community_development_real",1,630,1,"all"
"63110","development_real_estate",1,631,1,"all"
"63210","real_estate_assets",1,632,1,"all"
"63310","support_hartland_creekside",1,633,1,"all"
"63410","hartland_creekside_elementary",1,634,1,"all"
"63510","creekside_elementary_school",1,635,1,"all"
"63610","community_sports_programs",1,636,1,"all"
"63710","combat_community_deterioration",1,637,1,"all"
"63810","new_york_state",1,638,1,"all"
"63910","refugee_development_center",1,639,1,"all"
"64010","faith-based_community_development",1,640,1,"all"
"64110","development_center_provides",1,641,1,"all"
"64210","community_development_corporation",1,642,1,"all"
"64310","center_provides_post",1,643,1,"all"
"64410","family_gateway_affordable",1,644,1,"all"
"64510","provides_post_settlement",1,645,1,"all"
"64610","gateway_affordable_housing",1,646,1,"all"
"64710","post_settlement_services",1,647,1,"all"
"64810","affordable_housing_inc",1,648,1,"all"
"64910","housing_inc_fgah",1,649,1,"all"
"65010","charitable_contributions_grants",1,650,1,"all"
"65110","programming_initiatives_aimed",1,651,1,"all"
"65210","family_gateway_inc",1,652,1,"all"
"65310","gateway_inc_fg",1,653,1,"all"
"65410","education_good_health",1,654,1,"all"
"65510","operating_housing_units",1,655,1,"all"
"65610","housing_units_available",1,656,1,"all"
"65710","build_self-confidence_integrity",1,657,1,"all"
"65810","low_income_tenants",1,658,1,"all"
"65910","income_tenants_fgah",1,659,1,"all"
"66010","leadership_qualities_needed",1,660,1,"all"
"66110","tenants_fgah_works",1,661,1,"all"
"66210","become_proud_responsible",1,662,1,"all"
"66310","provide_various_support",1,663,1,"all"
"66410","various_support_services",1,664,1,"all"
"66510","tenants_occupying_fgah's",1,665,1,"all"
"66610","occupying_fgah's_property",1,666,1,"all"
"66710","young_people_repect",1,667,1,"all"
"66810","good_sportsmanship_competitiveness",1,668,1,"all"
"66910","providing_safe_decent",1,669,1,"all"
"67010","sportsmanship_competitiveness_cooperation",1,670,1,"all"
"67110","competitiveness_cooperation_teamwork",1,671,1,"all"
"67210","youth_ministry_adult",1,672,1,"all"
"67310","shooting_sports_competition",1,673,1,"all"
"67410","ministry_adult_ministry",1,674,1,"all"
"67510","launch_coordinates_activities",1,675,1,"all"
"67610","grass_roots_volunteer",1,676,1,"all"
"67710","religious_education_classes",1,677,1,"all"
"67810","roots_volunteer_based",1,678,1,"all"
"67910","education_classes_social",1,679,1,"all"
"68010","volunteer_based_sephardic",1,680,1,"all"
"68110","based_sephardic_synagogue",1,681,1,"all"
"68210","classes_social_groups",1,682,1,"all"
"68310","sephardic_synagogue_founded",1,683,1,"all"
"68410","dedicated_jewish_professionals",1,684,1,"all"
"68510","providing_nbsp_meals",1,685,1,"all"
"68610","nbsp_underprivileged_nbsp",1,686,1,"all"
"68710","underprivileged_nbsp_youth",1,687,1,"all"
"68810","provides_shelter_medical",1,688,1,"all"
"68910","shelter_medical_care",1,689,1,"all"
"69010","suffer_financial_hardship",1,690,1,"all"
"69110","stray_unwanted_dogs",1,691,1,"all"
"69210","im_still_standing",1,692,1,"all"
"69310","medical_condition_known",1,693,1,"all"
"69410","regional_behavioral_healthcare",1,694,1,"all"
"69510","certified_substance_abuse",1,695,1,"all"
"69610","substance_abuse_system",1,696,1,"all"
"69710","american_life_style.to",1,697,1,"all"
"69810","life_style.to_enhance",1,698,1,"all"
"69910","supports_community_charities",1,699,1,"all"
"70010","organization_conducts_alternative",1,700,1,"all"
"70110","awards_scholarships_grants",1,701,1,"all"
"70210","conducts_alternative_cancer",1,702,1,"all"
"70310","alternative_cancer_care",1,703,1,"all"
"70410","provide_therapeutic_services",1,704,1,"all"
"70510","organization_will_conduct",1,705,1,"all"
"70610","youth_development_programs",1,706,1,"all"
"70710","will_conduct_charitable",1,707,1,"all"
"70810","scientific_activities_provide",1,708,1,"all"
"70910","recreational_soccer_program",1,709,1,"all"
"71010","activities_provide_cancer",1,710,1,"all"
"71110","provide_cancer_care",1,711,1,"all"
"71210","just_play_soccer",1,712,1,"all"
"71310","nwa_domestic_violence",1,713,1,"all"
"71410","play_soccer_club",1,714,1,"all"
"71510","soccer_club_inc",1,715,1,"all"
"71610","domestic_violence_emergency",1,716,1,"all"
"71710","violence_emergency_services",1,717,1,"all"
"71810","irc_501c_3",1,718,1,"all"
"71910","youth_soccer_league",1,719,1,"all"
"72010","building_community_engagement",1,720,1,"all"
"72110","seek_high_quality",1,721,1,"all"
"72210","high_quality_soccer",1,722,1,"all"
"72310","quality_soccer_opportunities",1,723,1,"all"
"72410","purple_ribbon_thrift",1,724,1,"all"
"72510","ribbon_thrift_store",1,725,1,"all"
"72610","youth_soccer_governing",1,726,1,"all"
"72710","donation_center_provides",1,727,1,"all"
"72810","soccer_governing_body",1,728,1,"all"
"72910","center_provides_victims",1,729,1,"all"
"73010","clothing_household_items",1,730,1,"all"
"73110","empower_young_people",1,731,1,"all"
"73210","purple_ribbon_food",1,732,1,"all"
"73310","make_healthy_life",1,733,1,"all"
"73410","ribbon_food_pantry",1,734,1,"all"
"73510","healthy_life_choices",1,735,1,"all"
"73610","new_leader_magazine",1,736,1,"all"
"73710","public_every_monday",1,737,1,"all"
"73810","community_assistance_programs",1,738,1,"all"
"73910","watchmakers_clockmakers_executives",1,739,1,"all"
"74010","assistance_programs_include",1,740,1,"all"
"74110","clockmakers_executives_journalists",1,741,1,"all"
"74210","programs_include_safety",1,742,1,"all"
"74310","executives_journalists_auctioneers",1,743,1,"all"
"74410","include_safety_planning",1,744,1,"all"
"74510","journalists_auctioneers_historians",1,745,1,"all"
"74610","safety_planning_risk",1,746,1,"all"
"74710","auctioneers_historians_salespeople",1,747,1,"all"
"74810","planning_risk_assessment",1,748,1,"all"
"74910","risk_assessment_crisis",1,749,1,"all"
"75010","assessment_crisis_intervention",1,750,1,"all"
"75110","crisis_intervention_emergency",1,751,1,"all"
"75210","intervention_emergency_care",1,752,1,"all"
"75310","emergency_care_kits",1,753,1,"all"
"75410","care_kits_mentorship",1,754,1,"all"
"75510","additional_ongoing_support",1,755,1,"all"
"75610","center_wjich_will",1,756,1,"all"
"75710","immune_system_enhances",1,757,1,"all"
"75810","wjich_will_provide",1,758,1,"all"
"75910","system_enhances_cognitive",1,759,1,"all"
"76010","provide_chemotherapy_patients",1,760,1,"all"
"76110","historic_schine's_theater",1,761,1,"all"
"76210","mental_health_america",1,762,1,"all"
"76310","first_opened_march",1,763,1,"all"
"76410","opened_march_27",1,764,1,"all"
"76510","march_27_1942",1,765,1,"all"
"76610","nonprofit_organization_dedicated",1,766,1,"all"
"76710","wild_animal_preservation",1,767,1,"all"
"76810","promoting_mental_health",1,768,1,"all"
"76910","animal_preservation_fund",1,769,1,"all"
"77010","supporting_mental_health",1,770,1,"all"
"77110","preservation_fund_inc",1,771,1,"all"
"77210","mental_health_consumers",1,772,1,"all"
"77310","strengthen_mental_health",1,773,1,"all"
"77410","sponsoring_support_groups",1,774,1,"all"
"77510","lessen_animal_suffering",1,775,1,"all"
"77610","mental_health_promotion",1,776,1,"all"
"77710","redirecting_food_waste",1,777,1,"all"
"77810","health_promotion_prevention",1,778,1,"all"
"77910","landfills_thereby_reducing",1,779,1,"all"
"78010","thereby_reducing_potent",1,780,1,"all"
"78110","policy_research_practice",1,781,1,"all"
"78210","reducing_potent_greenhouse",1,782,1,"all"
"78310","supported_living_coaching",1,783,1,"all"
"78410","potent_greenhouse_gases",1,784,1,"all"
"78510","living_coaching_companion",1,785,1,"all"
"78610","establishing_food_distribution",1,786,1,"all"
"78710","coaching_companion_non-residential",1,787,1,"all"
"78810","companion_non-residential_support",1,788,1,"all"
"78910","non-residential_support_in-home",1,789,1,"all"
"79010","medical_supplies_distribution",1,790,1,"all"
"79110","support_in-home_support",1,791,1,"all"
"79210","developmentally_disabled_foster",1,792,1,"all"
"79310","mutually_beneficial_relationships",1,793,1,"all"
"79410","disabled_foster_care",1,794,1,"all"
"79510","foster_care_aged",1,795,1,"all"
"79610","providing_world_relief",1,796,1,"all"
"79710","educate_health_care",1,797,1,"all"
"79810","health_care_professionals",1,798,1,"all"
"79910","developments_concerning_advances",1,799,1,"all"
"80010","provide_affordable_home",1,800,1,"all"
"80110","affordable_home_ownership",1,801,1,"all"
"80210","creating_widespread_human",1,802,1,"all"
"80310","moderate_income_families",1,803,1,"all"
"80410","widespread_human_need",1,804,1,"all"
"80510","income_families_thru",1,805,1,"all"
"80610","families_thru_construction",1,806,1,"all"
"80710","local_railroad_history",1,807,1,"all"
"80810","elementary_school_pre-kindergarten",1,808,1,"all"
"80910","middle_school_grades",1,809,1,"all"
"81010","school_grades_6th",1,810,1,"all"
"81110","8th_curriculum_emphasizes",1,811,1,"all"
"81210","curriculum_emphasizes_multiple",1,812,1,"all"
"81310","empower_program_participants",1,813,1,"all"
"81410","emphasizes_multiple_teaching",1,814,1,"all"
"81510","multiple_teaching_strategies",1,815,1,"all"
"81610","small_local_cementary",1,816,1,"all"
"81710","economically_beneficial_job",1,817,1,"all"
"81810","abuse_neglect_homelessness",1,818,1,"all"
"81910","beneficial_job_development",1,819,1,"all"
"82010","provide_organizational_fundraising",1,820,1,"all"
"82110","fallen_warriors_u.s",1,821,1,"all"
"82210","parent_organization_formed",1,822,1,"all"
"82310","warriors_u.s_service",1,823,1,"all"
"82410","hold_fundraising_activities",1,824,1,"all"
"82510","u.s_service_members",1,825,1,"all"
"82610","nation's_longest_war",1,826,1,"all"
"82710","educational_intellectual_cultural",1,827,1,"all"
"82810","san_jose_ca",1,828,1,"all"
"82910","high_school_graduates",1,829,1,"all"
"83010","permanent_safe_haven",1,830,1,"all"
"83110","receive_proper_care",1,831,1,"all"
"83210","alleviating_suffering_caused",1,832,1,"all"
"83310","senior_dog_sanctuary's",1,833,1,"all"
"83410","dog_sanctuary's_purpose",1,834,1,"all"
